date,state_code,state_name,total_positive,total_negative,total_tests,hospitalized_currently,total_deaths,new_positive_cases,new_negative_tests,new_deaths
2020-03-20,VA,Virginia,114.0,2211.0,8393.0,0.0,2.0,20,382,0
2020-03-21,VA,Virginia,152.0,2638.0,8988.0,0.0,2.0,38,427,0
2020-03-22,VA,Virginia,219.0,3118.0,9895.0,0.0,3.0,67,480,1
2020-03-23,VA,Virginia,254.0,3443.0,10393.0,0.0,6.0,35,325,3
2020-03-24,VA,Virginia,290.0,4180.0,11203.0,0.0,7.0,36,737,1
2020-03-25,VA,Virginia,391.0,4979.0,12277.0,0.0,9.0,101,799,2
2020-03-26,VA,Virginia,460.0,5729.0,13374.0,0.0,13.0,69,750,4
2020-03-27,VA,Virginia,604.0,6733.0,14778.0,0.0,14.0,144,1004,1
2020-03-28,VA,Virginia,739.0,8427.0,16724.0,0.0,17.0,135,1694,3
2020-03-29,VA,Virginia,890.0,9719.0,18322.0,0.0,22.0,151,1292,5
2020-03-30,VA,Virginia,1020.0,11018.0,19708.0,0.0,25.0,130,1299,3
2020-03-31,VA,Virginia,1250.0,12151.0,21393.0,0.0,27.0,230,1133,2
2020-04-01,VA,Virginia,1484.0,13860.0,23290.0,0.0,34.0,234,1709,7
2020-04-02,VA,Virginia,1706.0,15883.0,25682.0,246.0,41.0,222,2023,7
2020-04-03,VA,Virginia,2012.0,16993.0,27646.0,0.0,46.0,306,1110,5
2020-04-04,VA,Virginia,2407.0,19145.0,30355.0,0.0,52.0,395,2152,6
2020-04-05,VA,Virginia,2637.0,21034.0,32548.0,0.0,51.0,230,1889,-1
2020-04-06,VA,Virginia,2878.0,21643.0,36357.0,0.0,54.0,241,609,3
2020-04-07,VA,Virginia,3333.0,25312.0,39319.0,0.0,63.0,455,3669,9
2020-04-08,VA,Virginia,3645.0,27000.0,41710.0,0.0,75.0,312,1688,12
2020-04-09,VA,Virginia,4042.0,28984.0,44020.0,669.0,109.0,397,1984,34
2020-04-10,VA,Virginia,4509.0,30950.0,47392.0,1238.0,121.0,467,1966,12
2020-04-11,VA,Virginia,5077.0,32922.0,50191.0,1252.0,130.0,568,1972,9
2020-04-12,VA,Virginia,5274.0,34711.0,52556.0,751.0,141.0,197,1789,11
2020-04-13,VA,Virginia,5747.0,35654.0,54698.0,1238.0,149.0,473,943,8
2020-04-14,VA,Virginia,6171.0,36592.0,56311.0,1282.0,154.0,424,938,5
2020-04-15,VA,Virginia,6500.0,37669.0,58358.0,1298.0,195.0,329,1077,41
2020-04-16,VA,Virginia,6889.0,39555.0,61384.0,1337.0,208.0,389,1886,13
2020-04-17,VA,Virginia,7491.0,41506.0,64655.0,1308.0,231.0,602,1951,23
2020-04-18,VA,Virginia,8053.0,43878.0,67960.0,1307.0,258.0,562,2372,27
2020-04-19,VA,Virginia,8537.0,46196.0,70666.0,1319.0,277.0,484,2318,19
2020-04-20,VA,Virginia,8990.0,47745.0,73105.0,1296.0,300.0,453,1549,23
2020-04-21,VA,Virginia,9630.0,48724.0,75079.0,1331.0,324.0,640,979,24
2020-04-22,VA,Virginia,10266.0,50512.0,77795.0,1374.0,349.0,636,1788,25
2020-04-23,VA,Virginia,10998.0,53891.0,82606.0,1379.0,372.0,732,3379,23
2020-04-24,VA,Virginia,11594.0,57846.0,87596.0,1399.0,410.0,596,3955,38
2020-04-25,VA,Virginia,12366.0,60276.0,91125.0,1405.0,436.0,772,2430,26
2020-04-26,VA,Virginia,12970.0,63630.0,95186.0,1436.0,448.0,604,3354,12
2020-04-27,VA,Virginia,13535.0,67144.0,98928.0,1455.0,458.0,565,3514,10
2020-04-28,VA,Virginia,14339.0,68959.0,102182.0,1508.0,492.0,804,1815,34
2020-04-29,VA,Virginia,14961.0,70979.0,106271.0,1566.0,522.0,622,2020,30
2020-04-30,VA,Virginia,15846.0,75663.0,112915.0,1550.0,552.0,885,4684,30
2020-05-01,VA,Virginia,16901.0,89539.0,118355.0,1431.0,581.0,1055,13876,29
2020-05-02,VA,Virginia,17731.0,84365.0,124968.0,1426.0,616.0,830,-5174,35
2020-05-03,VA,Virginia,18671.0,89331.0,130820.0,1413.0,660.0,940,4966,44
2020-05-04,VA,Virginia,19492.0,92801.0,135641.0,1463.0,684.0,821,3470,24
2020-05-05,VA,Virginia,20256.0,93452.0,138936.0,1496.0,713.0,764,651,29
2020-05-06,VA,Virginia,20256.0,93452.0,145121.0,1496.0,713.0,0,0,0
2020-05-07,VA,Virginia,21570.0,101582.0,153833.0,1613.0,769.0,1314,8130,56
2020-05-08,VA,Virginia,22342.0,107603.0,161115.0,1625.0,812.0,772,6021,43
2020-05-09,VA,Virginia,23196.0,113953.0,169541.0,1593.0,827.0,854,6350,15
2020-05-10,VA,Virginia,24081.0,118974.0,176658.0,1555.0,839.0,885,5021,12
2020-05-11,VA,Virginia,25070.0,125547.0,182211.0,1504.0,850.0,989,6573,11
2020-05-12,VA,Virginia,25800.0,129529.0,186415.0,1529.0,891.0,730,3982,41
2020-05-13,VA,Virginia,26746.0,134646.0,192424.0,1526.0,927.0,946,5117,36
2020-05-14,VA,Virginia,27813.0,139017.0,201159.0,1533.0,955.0,1067,4371,28
2020-05-15,VA,Virginia,28672.0,149342.0,209111.0,1511.0,977.0,859,10325,22
2020-05-16,VA,Virginia,29683.0,155885.0,216321.0,1505.0,1002.0,1011,6543,25
2020-05-17,VA,Virginia,30388.0,159973.0,224126.0,1524.0,1009.0,705,4088,7
2020-05-18,VA,Virginia,31140.0,165086.0,232634.0,1502.0,1014.0,752,5113,5
2020-05-19,VA,Virginia,32145.0,170644.0,238274.0,1497.0,1041.0,1005,5558,27
2020-05-20,VA,Virginia,32908.0,179718.0,246428.0,1536.0,1074.0,763,9074,33
2020-05-21,VA,Virginia,34137.0,184462.0,257480.0,1491.0,1099.0,1229,4744,25
2020-05-22,VA,Virginia,34950.0,190225.0,265667.0,1459.0,1136.0,813,5763,37
2020-05-23,VA,Virginia,35749.0,196721.0,276297.0,1384.0,1159.0,799,6496,23
2020-05-24,VA,Virginia,36244.0,207841.0,283616.0,1351.0,1171.0,495,11120,12
2020-05-25,VA,Virginia,37727.0,221023.0,291201.0,1376.0,1208.0,1483,13182,37
2020-05-26,VA,Virginia,39342.0,227839.0,296427.0,1403.0,1236.0,1615,6816,28
2020-05-27,VA,Virginia,40249.0,236798.0,307928.0,1459.0,1281.0,907,8959,45
2020-05-28,VA,Virginia,41401.0,245880.0,319685.0,1502.0,1338.0,1152,9082,57
2020-05-29,VA,Virginia,42533.0,255844.0,332047.0,1524.0,1358.0,1132,9964,20
2020-05-30,VA,Virginia,43611.0,261901.0,344000.0,1471.0,1370.0,1078,6057,12
2020-05-31,VA,Virginia,44607.0,270784.0,353839.0,1458.0,1375.0,996,8883,5
2020-06-01,VA,Virginia,45398.0,279321.0,361797.0,1371.0,1392.0,791,8537,17
2020-06-02,VA,Virginia,46239.0,282650.0,369281.0,1362.0,1407.0,841,3329,15
2020-06-03,VA,Virginia,46905.0,295482.0,381549.0,1311.0,1428.0,666,12832,21
2020-06-04,VA,Virginia,47856.0,305734.0,392951.0,1266.0,1445.0,951,10252,17
2020-06-05,VA,Virginia,48532.0,315238.0,404882.0,1205.0,1453.0,676,9504,8
2020-06-06,VA,Virginia,49397.0,321734.0,414775.0,1171.0,1460.0,865,6496,7
2020-06-07,VA,Virginia,50681.0,329135.0,424012.0,1186.0,1472.0,1284,7401,12
2020-06-08,VA,Virginia,51251.0,332341.0,432667.0,1173.0,1477.0,570,3206,5
2020-06-09,VA,Virginia,51738.0,339118.0,440721.0,1169.0,1496.0,487,6777,19
2020-06-10,VA,Virginia,52177.0,346187.0,451588.0,1155.0,1514.0,439,7069,18
2020-06-11,VA,Virginia,52647.0,354750.0,463688.0,1069.0,1520.0,470,8563,6
2020-06-12,VA,Virginia,53211.0,397319.0,473654.0,1026.0,1534.0,564,42569,14
2020-06-13,VA,Virginia,53869.0,406124.0,484215.0,959.0,1541.0,658,8805,7
2020-06-14,VA,Virginia,54506.0,414494.0,493715.0,958.0,1546.0,637,8370,5
2020-06-15,VA,Virginia,54886.0,424113.0,502392.0,902.0,1552.0,380,9619,6
2020-06-16,VA,Virginia,55331.0,430107.0,509881.0,904.0,1570.0,445,5994,18
2020-06-17,VA,Virginia,55775.0,438566.0,520100.0,938.0,1583.0,444,8459,13
2020-06-18,VA,Virginia,56238.0,445830.0,531435.0,857.0,1586.0,463,7264,3
2020-06-19,VA,Virginia,56793.0,455618.0,541308.0,862.0,1602.0,555,9788,16
2020-06-20,VA,Virginia,57443.0,473961.0,550142.0,880.0,1607.0,650,18343,5
2020-06-21,VA,Virginia,57994.0,487682.0,564397.0,863.0,1611.0,551,13721,4
2020-06-22,VA,Virginia,58465.0,499658.0,573171.0,848.0,1620.0,471,11976,9
2020-06-23,VA,Virginia,58994.0,509383.0,581308.0,847.0,1645.0,529,9725,25
2020-06-24,VA,Virginia,59514.0,517057.0,592071.0,886.0,1661.0,520,7674,16
2020-06-25,VA,Virginia,59946.0,533020.0,603811.0,854.0,1675.0,432,15963,14
2020-06-26,VA,Virginia,60570.0,545893.0,615504.0,854.0,1700.0,624,12873,25
2020-06-27,VA,Virginia,61247.0,556679.0,626022.0,819.0,1724.0,677,10786,24
2020-06-28,VA,Virginia,61736.0,566592.0,636714.0,818.0,1732.0,489,9913,8
2020-06-29,VA,Virginia,62189.0,574183.0,645759.0,796.0,1740.0,453,7591,8
2020-06-30,VA,Virginia,62787.0,582247.0,655404.0,902.0,1763.0,598,8064,23
2020-07-01,VA,Virginia,63203.0,595430.0,671918.0,892.0,1786.0,416,13183,23
2020-07-02,VA,Virginia,63735.0,610521.0,684558.0,888.0,1816.0,532,15091,30
2020-07-03,VA,Virginia,64393.0,623967.0,696041.0,818.0,1845.0,658,13446,29
2020-07-04,VA,Virginia,65109.0,634120.0,707750.0,808.0,1849.0,716,10153,4
2020-07-05,VA,Virginia,65748.0,643607.0,718139.0,792.0,1853.0,639,9487,4
2020-07-06,VA,Virginia,66102.0,649011.0,727501.0,783.0,1853.0,354,5404,0
2020-07-07,VA,Virginia,66740.0,661377.0,738299.0,902.0,1881.0,638,12366,28
2020-07-08,VA,Virginia,67375.0,670624.0,751199.0,971.0,1905.0,635,9247,24
2020-07-09,VA,Virginia,67988.0,685440.0,767920.0,956.0,1937.0,613,14816,32
2020-07-10,VA,Virginia,68931.0,699794.0,781377.0,1006.0,1958.0,943,14354,21
2020-07-11,VA,Virginia,69782.0,716553.0,797916.0,1020.0,1962.0,851,16759,4
2020-07-12,VA,Virginia,70670.0,733375.0,813923.0,1045.0,1966.0,888,16822,4
2020-07-13,VA,Virginia,71642.0,742373.0,826461.0,1129.0,1968.0,972,8998,2
2020-07-14,VA,Virginia,72443.0,758407.0,840502.0,1127.0,1977.0,801,16034,9
2020-07-15,VA,Virginia,73527.0,771455.0,854366.0,1081.0,1992.0,1084,13048,15
2020-07-16,VA,Virginia,74431.0,786742.0,867931.0,1134.0,2007.0,904,15287,15
2020-07-17,VA,Virginia,75433.0,801271.0,880326.0,1171.0,2013.0,1002,14529,6
2020-07-18,VA,Virginia,76373.0,813328.0,897264.0,1166.0,2025.0,940,12057,12
2020-07-19,VA,Virginia,77430.0,829933.0,910003.0,1186.0,2027.0,1057,16605,2
2020-07-20,VA,Virginia,78375.0,842086.0,917501.0,1158.0,2031.0,945,12153,4
2020-07-21,VA,Virginia,79371.0,860721.0,937148.0,1189.0,2048.0,996,18635,17
2020-07-22,VA,Virginia,80393.0,873794.0,951174.0,1157.0,2051.0,1022,13073,3
2020-07-23,VA,Virginia,81237.0,890963.0,969145.0,1218.0,2054.0,844,17169,3
2020-07-24,VA,Virginia,82364.0,907935.0,987188.0,1250.0,2067.0,1127,16972,13
2020-07-25,VA,Virginia,83609.0,926834.0,1007314.0,1201.0,2075.0,1245,18899,8
2020-07-26,VA,Virginia,84567.0,943673.0,1025066.0,1174.0,2078.0,958,16839,3
2020-07-27,VA,Virginia,86072.0,953139.0,1036010.0,1200.0,2082.0,1505,9466,4
2020-07-28,VA,Virginia,86994.0,972416.0,1056148.0,1294.0,2095.0,922,19277,13
2020-07-29,VA,Virginia,87993.0,988763.0,1073463.0,1350.0,2125.0,999,16347,30
2020-07-30,VA,Virginia,88904.0,1006069.0,1091615.0,1357.0,2141.0,911,17306,16
2020-07-31,VA,Virginia,89888.0,1020859.0,1107360.0,1334.0,2174.0,984,14790,33
2020-08-01,VA,Virginia,90801.0,1036560.0,1123927.0,1256.0,2215.0,913,15701,41
2020-08-02,VA,Virginia,91782.0,1048244.0,1136568.0,1172.0,2218.0,981,11684,3
2020-08-03,VA,Virginia,93106.0,1062002.0,1151604.0,1205.0,2218.0,1324,13758,0
2020-08-04,VA,Virginia,94251.0,1073787.0,1164515.0,1255.0,2244.0,1145,11785,26
2020-08-05,VA,Virginia,95049.0,1084707.0,1176180.0,1304.0,2274.0,798,10920,30
2020-08-06,VA,Virginia,95867.0,1099060.0,1191304.0,1349.0,2299.0,818,14353,25
2020-08-07,VA,Virginia,97882.0,1110863.0,1205004.0,1372.0,2317.0,2015,11803,18
2020-08-08,VA,Virginia,99189.0,1123839.0,1219165.0,1258.0,2322.0,1307,12976,5
2020-08-09,VA,Virginia,100086.0,1144172.0,1240339.0,1200.0,2326.0,897,20333,4
2020-08-10,VA,Virginia,100749.0,1160798.0,1257605.0,1251.0,2327.0,663,16626,1
2020-08-11,VA,Virginia,101745.0,1169800.0,1267512.0,1293.0,2344.0,996,9002,17
2020-08-12,VA,Virginia,102521.0,1185035.0,1283409.0,1281.0,2352.0,776,15235,8
2020-08-13,VA,Virginia,103622.0,1202481.0,1301909.0,1258.0,2363.0,1101,17446,11
2020-08-14,VA,Virginia,104838.0,1215434.0,1316037.0,1299.0,2370.0,1216,12953,7
2020-08-15,VA,Virginia,105750.0,1231490.0,1332938.0,1271.0,2381.0,912,16056,11
2020-08-16,VA,Virginia,106687.0,1247161.0,1349460.0,1184.0,2381.0,937,15671,0
2020-08-17,VA,Virginia,107421.0,1266021.0,1369037.0,1173.0,2385.0,734,18860,4
2020-08-18,VA,Virginia,108282.0,1282023.0,1385832.0,1253.0,2396.0,861,16002,11
2020-08-19,VA,Virginia,109019.0,1297996.0,1402471.0,1243.0,2410.0,737,15973,14
2020-08-20,VA,Virginia,109882.0,1313046.0,1418335.0,1266.0,2427.0,863,15050,17
2020-08-21,VA,Virginia,110860.0,1331101.0,1437278.0,1233.0,2436.0,978,18055,9
2020-08-22,VA,Virginia,112072.0,1346403.0,1453671.0,1154.0,2443.0,1212,15302,7
2020-08-23,VA,Virginia,112966.0,1357921.0,1466033.0,1155.0,2467.0,894,11518,24
2020-08-24,VA,Virginia,113630.0,1370350.0,1479117.0,1127.0,2471.0,664,12429,4
2020-08-25,VA,Virginia,114635.0,1385335.0,1495014.0,1174.0,2494.0,1005,14985,23
2020-08-26,VA,Virginia,115458.0,1392084.0,1502521.0,1170.0,2515.0,823,6749,21
2020-08-27,VA,Virginia,115458.0,1392084.0,1502521.0,1174.0,2515.0,0,0,0
2020-08-28,VA,Virginia,117592.0,1426844.0,1539290.0,1101.0,2550.0,2134,34760,35
2020-08-29,VA,Virginia,118809.0,1441864.0,1555487.0,1101.0,2568.0,1217,15020,18
2020-08-30,VA,Virginia,119747.0,1453680.0,1568194.0,1090.0,2569.0,938,11816,1
2020-08-31,VA,Virginia,120594.0,1465957.0,1581291.0,1082.0,2580.0,847,12277,11
2020-09-01,VA,Virginia,121615.0,1477074.0,1593368.0,1039.0,2612.0,1021,11117,32
2020-09-02,VA,Virginia,122542.0,1488149.0,1605290.0,1114.0,2641.0,927,11075,29
2020-09-03,VA,Virginia,123668.0,1500863.0,1619053.0,1130.0,2652.0,1126,12714,11
2020-09-04,VA,Virginia,124779.0,1515049.0,1634308.0,1101.0,2662.0,1111,14186,10
2020-09-05,VA,Virginia,125727.0,1531829.0,1652020.0,1098.0,2677.0,948,16780,15
2020-09-06,VA,Virginia,126926.0,1543158.0,1664475.0,1083.0,2678.0,1199,11329,1
2020-09-07,VA,Virginia,127571.0,1554527.0,1676446.0,1061.0,2684.0,645,11369,6
2020-09-08,VA,Virginia,128407.0,1561337.0,1684048.0,1051.0,2686.0,836,6810,2
2020-09-09,VA,Virginia,129289.0,1570715.0,1694203.0,1072.0,2697.0,882,9378,11
2020-09-10,VA,Virginia,130525.0,1585937.0,1710556.0,1096.0,2708.0,1236,15222,11
2020-09-11,VA,Virginia,131640.0,1602407.0,1728110.0,1120.0,2711.0,1115,16470,3
2020-09-12,VA,Virginia,132940.0,1617170.0,1744020.0,995.0,2722.0,1300,14763,11
2020-09-13,VA,Virginia,133814.0,1632424.0,1760096.0,1012.0,2724.0,874,15254,2
2020-09-14,VA,Virginia,134571.0,1644758.0,1773158.0,1006.0,2743.0,757,12334,19
2020-09-15,VA,Virginia,135514.0,1656294.0,1785553.0,1015.0,2839.0,943,11536,96
2020-09-16,VA,Virginia,136359.0,1669888.0,1799851.0,1027.0,2884.0,845,13594,45
2020-09-17,VA,Virginia,137460.0,1691052.0,1822012.0,995.0,2920.0,1101,21164,36
2020-09-18,VA,Virginia,138702.0,1699533.0,1831623.0,945.0,2949.0,1242,8481,29
2020-09-19,VA,Virginia,139655.0,1733700.0,1866666.0,960.0,2990.0,953,34167,41
2020-09-20,VA,Virginia,140511.0,1748306.0,1882028.0,939.0,3015.0,856,14606,25
2020-09-21,VA,Virginia,141138.0,1764336.0,1898637.0,995.0,3021.0,627,16030,6
2020-09-22,VA,Virginia,142010.0,1776479.0,1911580.0,940.0,3060.0,872,12143,39
2020-09-23,VA,Virginia,142590.0,1786980.0,1922606.0,916.0,3089.0,580,10501,29
2020-09-24,VA,Virginia,143492.0,1816517.0,1952965.0,982.0,3113.0,902,29537,24
2020-09-25,VA,Virginia,144433.0,1836216.0,1973499.0,965.0,3136.0,941,19699,23
2020-09-26,VA,Virginia,145408.0,1855171.0,1993344.0,924.0,3144.0,975,18955,8
2020-09-27,VA,Virginia,146144.0,1864395.0,2003129.0,868.0,3159.0,736,9224,15
2020-09-28,VA,Virginia,146593.0,1888024.0,2027168.0,890.0,3172.0,449,23629,13
2020-09-29,VA,Virginia,147516.0,1899549.0,2039510.0,958.0,3187.0,923,11525,15
2020-09-30,VA,Virginia,148271.0,1909374.0,2049988.0,908.0,3208.0,755,9825,21
2020-10-01,VA,Virginia,148721.0,1933246.0,2074236.0,913.0,3228.0,450,23872,20
2020-10-02,VA,Virginia,149687.0,1952511.0,2094361.0,890.0,3250.0,966,19265,22
2020-10-03,VA,Virginia,150803.0,1970955.0,2113878.0,906.0,3270.0,1116,18444,20
2020-10-04,VA,Virginia,151870.0,1970955.0,2113878.0,877.0,3273.0,1067,0,3
2020-10-05,VA,Virginia,152557.0,1995552.0,2139991.0,925.0,3276.0,687,24597,3
2020-10-06,VA,Virginia,153182.0,2009181.0,2154168.0,926.0,3291.0,625,13629,15
2020-10-07,VA,Virginia,153691.0,2024851.0,2170313.0,1003.0,3303.0,509,15670,12
2020-10-08,VA,Virginia,155535.0,2042835.0,2189792.0,933.0,3328.0,1844,17984,25
2020-10-09,VA,Virginia,156649.0,2071582.0,2219510.0,963.0,3344.0,1114,28747,16
2020-10-10,VA,Virginia,157905.0,2089271.0,2238204.0,943.0,3354.0,1256,17689,10
2020-10-11,VA,Virginia,158716.0,2107189.0,2256820.0,924.0,3358.0,811,17918,4
2020-10-12,VA,Virginia,159570.0,2121521.0,2271842.0,965.0,3361.0,854,14332,3
2020-10-13,VA,Virginia,160805.0,2141205.0,2292562.0,999.0,3372.0,1235,19684,11
2020-10-14,VA,Virginia,161610.0,2152330.0,2304369.0,1007.0,3381.0,805,11125,9
2020-10-15,VA,Virginia,162941.0,2173685.0,2326802.0,1009.0,3388.0,1331,21355,7
2020-10-16,VA,Virginia,164124.0,2192773.0,2346899.0,1002.0,3408.0,1183,19088,20
2020-10-17,VA,Virginia,165238.0,2211312.0,2366380.0,993.0,3422.0,1114,18539,14
2020-10-18,VA,Virginia,166138.0,2230940.0,2386778.0,972.0,3433.0,900,19628,11
2020-10-19,VA,Virginia,166828.0,2241672.0,2398111.0,972.0,3457.0,690,10732,24
2020-10-20,VA,Virginia,167754.0,2254727.0,2411940.0,937.0,3485.0,926,13055,28
2020-10-21,VA,Virginia,168772.0,2273738.0,2431736.0,1010.0,3515.0,1018,19011,30
2020-10-22,VA,Virginia,170104.0,2292638.0,2451698.0,1109.0,3524.0,1332,18900,9
2020-10-23,VA,Virginia,171284.0,2312057.0,2472061.0,1012.0,3539.0,1180,19419,15
2020-10-24,VA,Virginia,172372.0,2328174.0,2489017.0,979.0,3578.0,1088,16117,39
2020-10-25,VA,Virginia,173371.0,2348445.0,2510113.0,979.0,3579.0,999,20271,1
2020-10-26,VA,Virginia,174275.0,2362994.0,2525421.0,1048.0,3581.0,904,14549,2
2020-10-27,VA,Virginia,175409.0,2380176.0,2543515.0,1081.0,3600.0,1134,17182,19
2020-10-28,VA,Virginia,176754.0,2399005.0,2563313.0,1068.0,3616.0,1345,18829,16
2020-10-29,VA,Virginia,178183.0,2418421.0,2583805.0,1082.0,3636.0,1429,19416,20
2020-10-30,VA,Virginia,179639.0,2440113.0,2606664.0,1065.0,3643.0,1456,21692,7
2020-10-31,VA,Virginia,181190.0,2458349.0,2626052.0,1026.0,3654.0,1551,18236,11
2020-11-01,VA,Virginia,182392.0,2478984.0,2647659.0,1012.0,3655.0,1202,20635,1
2020-11-02,VA,Virginia,183418.0,2493643.0,2663155.0,1031.0,3658.0,1026,14659,3
2020-11-03,VA,Virginia,184679.0,2515092.0,2685669.0,1026.0,3666.0,1261,21449,8
2020-11-04,VA,Virginia,185836.0,2529339.0,2700765.0,1041.0,3677.0,1157,14247,11
2020-11-05,VA,Virginia,187202.0,2546788.0,2719206.0,1064.0,3688.0,1366,17449,11
2020-11-06,VA,Virginia,188770.0,2569584.0,2743229.0,1057.0,3682.0,1568,22796,-6
2020-11-07,VA,Virginia,190873.0,2591166.0,2766353.0,1062.0,3704.0,2103,21582,22
2020-11-08,VA,Virginia,192175.0,2610887.0,2787106.0,1090.0,3707.0,1302,19721,3
2020-11-09,VA,Virginia,193477.0,2625610.0,2802850.0,1127.0,3713.0,1302,14723,6
2020-11-10,VA,Virginia,194912.0,2642227.0,2820659.0,1174.0,3726.0,1435,16617,13
2020-11-11,VA,Virginia,196506.0,2662121.0,2841807.0,1265.0,3741.0,1594,19894,15
2020-11-12,VA,Virginia,198027.0,2673174.0,2853797.0,1313.0,3758.0,1521,11053,17
2020-11-13,VA,Virginia,199262.0,2682533.0,2864009.0,1296.0,3785.0,1235,9359,27
2020-11-14,VA,Virginia,200799.0,2704518.0,2887002.0,1312.0,3799.0,1537,21985,14
2020-11-15,VA,Virginia,201960.0,2737283.0,2920737.0,1284.0,3800.0,1161,32765,1
2020-11-16,VA,Virginia,204637.0,2752608.0,2938133.0,1337.0,3806.0,2677,15325,6
2020-11-17,VA,Virginia,206762.0,2775870.0,2963157.0,1392.0,3835.0,2125,23262,29
2020-11-18,VA,Virginia,208833.0,2794577.0,2983430.0,1469.0,3860.0,2071,18707,25
2020-11-19,VA,Virginia,210787.0,2817305.0,3007461.0,1569.0,3896.0,1954,22728,36
2020-11-20,VA,Virginia,213331.0,2843661.0,3035632.0,1510.0,3912.0,2544,26356,16
2020-11-21,VA,Virginia,215679.0,2877381.0,3071135.0,1507.0,3938.0,2348,33720,26
2020-11-22,VA,Virginia,217796.0,2923395.0,3118894.0,1469.0,3938.0,2117,46014,0
2020-11-23,VA,Virginia,221038.0,2962917.0,3161059.0,1512.0,3942.0,3242,39522,4
2020-11-24,VA,Virginia,223582.0,2986983.0,3187267.0,1496.0,3979.0,2544,24066,37
2020-11-25,VA,Virginia,226300.0,3011440.0,3213866.0,1549.0,4008.0,2718,24457,29
2020-11-26,VA,Virginia,228900.0,3032487.0,3236893.0,1601.0,4029.0,2600,21047,21
2020-11-27,VA,Virginia,230444.0,3064078.0,3269710.0,1593.0,4044.0,1544,31591,15
2020-11-28,VA,Virginia,233617.0,3087039.0,3295208.0,1585.0,4054.0,3173,22961,10
2020-11-29,VA,Virginia,235942.0,3099560.0,3309343.0,1628.0,4058.0,2325,12521,4
2020-11-30,VA,Virginia,237835.0,3115073.0,3326327.0,1658.0,4062.0,1893,15513,4
2020-12-01,VA,Virginia,240063.0,3128510.0,3341426.0,1757.0,4093.0,2228,13437,31
2020-12-02,VA,Virginia,242480.0,3136510.0,3350896.0,1860.0,4113.0,2417,8000,20
2020-12-03,VA,Virginia,244503.0,3145233.0,3361001.0,1853.0,4147.0,2023,8723,34
2020-12-04,VA,Virginia,247380.0,3169036.0,3386624.0,1854.0,4160.0,2877,23803,13
2020-12-05,VA,Virginia,251173.0,3215838.0,3436348.0,1852.0,4197.0,3793,46802,37
2020-12-06,VA,Virginia,255053.0,3268822.0,3492201.0,1969.0,4200.0,3880,52984,3
2020-03-16,VI,VI,1.0,0.0,1.0,0.0,0.0,0,0,0
2020-03-17,VI,VI,2.0,0.0,2.0,0.0,0.0,1,0,0
2020-03-18,VI,VI,2.0,0.0,2.0,0.0,0.0,0,0,0
2020-03-19,VI,VI,3.0,0.0,3.0,0.0,0.0,1,0,0
2020-03-20,VI,VI,3.0,0.0,3.0,0.0,0.0,0,0,0
2020-03-21,VI,VI,6.0,0.0,6.0,0.0,0.0,3,0,0
2020-03-22,VI,VI,6.0,0.0,6.0,0.0,0.0,0,0,0
2020-03-23,VI,VI,17.0,0.0,17.0,0.0,0.0,11,0,0
2020-03-24,VI,VI,17.0,0.0,17.0,0.0,0.0,0,0,0
2020-03-25,VI,VI,17.0,55.0,72.0,0.0,0.0,0,55,0
2020-03-26,VI,VI,17.0,55.0,72.0,0.0,0.0,0,0,0
2020-03-27,VI,VI,19.0,55.0,74.0,0.0,0.0,2,0,0
2020-03-28,VI,VI,22.0,106.0,128.0,0.0,0.0,3,51,0
2020-03-29,VI,VI,23.0,123.0,146.0,0.0,0.0,1,17,0
2020-03-30,VI,VI,30.0,126.0,156.0,0.0,0.0,7,3,0
2020-03-31,VI,VI,30.0,126.0,156.0,0.0,0.0,0,0,0
2020-04-01,VI,VI,30.0,126.0,156.0,0.0,0.0,0,0,0
2020-04-02,VI,VI,33.0,149.0,182.0,0.0,0.0,3,23,0
2020-04-03,VI,VI,38.0,154.0,192.0,0.0,0.0,5,5,0
2020-04-04,VI,VI,40.0,184.0,224.0,0.0,0.0,2,30,0
2020-04-05,VI,VI,42.0,206.0,248.0,0.0,1.0,2,22,1
2020-04-06,VI,VI,43.0,222.0,265.0,0.0,1.0,1,16,0
2020-04-07,VI,VI,43.0,222.0,265.0,0.0,1.0,0,0,0
2020-04-08,VI,VI,45.0,242.0,287.0,0.0,1.0,2,20,0
2020-04-09,VI,VI,46.0,251.0,297.0,0.0,1.0,1,9,0
2020-04-10,VI,VI,50.0,273.0,323.0,3.0,1.0,4,22,0
2020-04-11,VI,VI,51.0,299.0,350.0,3.0,1.0,1,26,0
2020-04-12,VI,VI,51.0,299.0,350.0,3.0,1.0,0,0,0
2020-04-13,VI,VI,51.0,322.0,373.0,0.0,1.0,0,23,0
2020-04-14,VI,VI,51.0,326.0,377.0,0.0,1.0,0,4,0
2020-04-15,VI,VI,51.0,331.0,382.0,0.0,1.0,0,5,0
2020-04-16,VI,VI,51.0,357.0,408.0,0.0,1.0,0,26,0
2020-04-17,VI,VI,51.0,373.0,424.0,0.0,2.0,0,16,1
2020-04-18,VI,VI,53.0,390.0,443.0,0.0,3.0,2,17,1
2020-04-19,VI,VI,53.0,548.0,601.0,0.0,3.0,0,158,0
2020-04-20,VI,VI,53.0,554.0,607.0,0.0,3.0,0,6,0
